Flow ID,Flow Name,Flow Parameters,Flow Associated Tasks
12421,fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C58aaa2a9481a9,No parameters available,No tasks available
12422,"sklearn.pipeline.C376aa637127eab(n6=sklearn.pipeline.C376aa637125d1a(n7=sklearn.pipeline.C58aaa38b50222(n8=sklearn.compose._column_transformer.C16b2d9feccd(n9=sklearn.preprocessing._function_transformer.C376aa63711fc50)),n10=sklearn.pipeline.C376aa637124a14(n11=sklearn.compose._column_transformer.C376aa6371241df(n12=sklearn.preprocessing._function_transformer.C58aaa38b505f3))),n13=fastsklearnfeature.transformations.FastGroupByThenTransformation.C376aa6371275f3,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12423,"sklearn.pipeline.C376aa637125d1a(n7=sklearn.pipeline.C58aaa38b50222(n8=sklearn.compose._column_transformer.C16b2d9feccd(n9=sklearn.preprocessing._function_transformer.C376aa63711fc50)),n10=sklearn.pipeline.C376aa637124a14(n11=sklearn.compose._column_transformer.C376aa6371241df(n12=sklearn.preprocessing._function_transformer.C58aaa38b505f3)))",No parameters available,No tasks available
12424,sklearn.pipeline.C58aaa38b50222(n8=sklearn.compose._column_transformer.C16b2d9feccd(n9=sklearn.preprocessing._function_transformer.C376aa63711fc50)),No parameters available,No tasks available
12425,sklearn.compose._column_transformer.C16b2d9feccd(n9=sklearn.preprocessing._function_transformer.C376aa63711fc50),No parameters available,No tasks available
12426,sklearn.preprocessing._function_transformer.C376aa63711fc50,No parameters available,No tasks available
12427,sklearn.pipeline.C376aa637124a14(n11=sklearn.compose._column_transformer.C376aa6371241df(n12=sklearn.preprocessing._function_transformer.C58aaa38b505f3)),No parameters available,No tasks available
12428,sklearn.compose._column_transformer.C376aa6371241df(n12=sklearn.preprocessing._function_transformer.C58aaa38b505f3),No parameters available,No tasks available
12429,sklearn.preprocessing._function_transformer.C58aaa38b505f3,No parameters available,No tasks available
12430,fastsklearnfeature.transformations.FastGroupByThenTransformation.C376aa6371275f3,No parameters available,No tasks available
12431,"sklearn.pipeline.C376aa765bdbd8f(n14=sklearn.pipeline.C376aa765bda1b4(n15=sklearn.pipeline.C376aa765bd7426(n16=sklearn.compose._column_transformer.C58aaa56f9577a(n17=sklearn.preprocessing._function_transformer.C376aa765bd6384)),n18=sklearn.pipeline.C376aa765bd9650(n19=sklearn.compose._column_transformer.C58aaa56f95b41(n20=sklearn.preprocessing._function_transformer.C376aa765bd8c60))),n21=fastsklearnfeature.transformations.HigherOrderCommutativeTransformation.C376aa765bdb103,n22=fastsklearnfeature.transformations.MinMaxScalingTransformation.C376aa765bdb751,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12432,"sklearn.pipeline.C376aa765bda1b4(n15=sklearn.pipeline.C376aa765bd7426(n16=sklearn.compose._column_transformer.C58aaa56f9577a(n17=sklearn.preprocessing._function_transformer.C376aa765bd6384)),n18=sklearn.pipeline.C376aa765bd9650(n19=sklearn.compose._column_transformer.C58aaa56f95b41(n20=sklearn.preprocessing._function_transformer.C376aa765bd8c60)))",No parameters available,No tasks available
12433,sklearn.pipeline.C376aa765bd7426(n16=sklearn.compose._column_transformer.C58aaa56f9577a(n17=sklearn.preprocessing._function_transformer.C376aa765bd6384)),No parameters available,No tasks available
12434,sklearn.compose._column_transformer.C58aaa56f9577a(n17=sklearn.preprocessing._function_transformer.C376aa765bd6384),No parameters available,No tasks available
12435,sklearn.preprocessing._function_transformer.C376aa765bd6384,No parameters available,No tasks available
12436,sklearn.pipeline.C376aa765bd9650(n19=sklearn.compose._column_transformer.C58aaa56f95b41(n20=sklearn.preprocessing._function_transformer.C376aa765bd8c60)),No parameters available,No tasks available
12437,sklearn.compose._column_transformer.C58aaa56f95b41(n20=sklearn.preprocessing._function_transformer.C376aa765bd8c60),No parameters available,No tasks available
12438,sklearn.preprocessing._function_transformer.C376aa765bd8c60,No parameters available,No tasks available
12439,fastsklearnfeature.transformations.HigherOrderCommutativeTransformation.C376aa765bdb103,No parameters available,No tasks available
12440,fastsklearnfeature.transformations.MinMaxScalingTransformation.C376aa765bdb751,No parameters available,No tasks available
12441,"sklearn.pipeline.C376aa7eb0d524f(n1=sklearn.compose._column_transformer.C376aa7eb0d4f4d(n2=sklearn.preprocessing._function_transformer.C376aa7eb0d4ccb),c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12442,sklearn.compose._column_transformer.C376aa7eb0d4f4d(n2=sklearn.preprocessing._function_transformer.C376aa7eb0d4ccb),No parameters available,No tasks available
12443,sklearn.preprocessing._function_transformer.C376aa7eb0d4ccb,No parameters available,No tasks available
12444,"sklearn.pipeline.C376aa8668317f2(n3=sklearn.pipeline.C376aa86682ff33(n4=sklearn.pipeline.C376aa86682b952(n5=sklearn.compose._column_transformer.C376aa86682acb9(n6=sklearn.preprocessing._function_transformer.C376aa86682a315)),n7=sklearn.pipeline.C376aa86682efe8(n8=sklearn.compose._column_transformer.C376aa86682dc3a(n9=sklearn.preprocessing._function_transformer.C376aa86682d691))),n10=fastsklearnfeature.transformations.IdentityTransformation.C376aa8668311c7,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12445,"sklearn.pipeline.C376aa86682ff33(n4=sklearn.pipeline.C376aa86682b952(n5=sklearn.compose._column_transformer.C376aa86682acb9(n6=sklearn.preprocessing._function_transformer.C376aa86682a315)),n7=sklearn.pipeline.C376aa86682efe8(n8=sklearn.compose._column_transformer.C376aa86682dc3a(n9=sklearn.preprocessing._function_transformer.C376aa86682d691)))",No parameters available,No tasks available
12446,sklearn.pipeline.C376aa86682b952(n5=sklearn.compose._column_transformer.C376aa86682acb9(n6=sklearn.preprocessing._function_transformer.C376aa86682a315)),No parameters available,No tasks available
12447,sklearn.compose._column_transformer.C376aa86682acb9(n6=sklearn.preprocessing._function_transformer.C376aa86682a315),No parameters available,No tasks available
12448,sklearn.preprocessing._function_transformer.C376aa86682a315,No parameters available,No tasks available
12449,sklearn.pipeline.C376aa86682efe8(n8=sklearn.compose._column_transformer.C376aa86682dc3a(n9=sklearn.preprocessing._function_transformer.C376aa86682d691)),No parameters available,No tasks available
12450,sklearn.compose._column_transformer.C376aa86682dc3a(n9=sklearn.preprocessing._function_transformer.C376aa86682d691),No parameters available,No tasks available
12451,sklearn.preprocessing._function_transformer.C376aa86682d691,No parameters available,No tasks available
12452,fastsklearnfeature.transformations.IdentityTransformation.C376aa8668311c7,No parameters available,No tasks available
12453,"sklearn.pipeline.C376aa9527ff340(n1=sklearn.compose._column_transformer.C376aa9527fefef(n2=sklearn.preprocessing._function_transformer.C376aa9527fed09),c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12454,sklearn.compose._column_transformer.C376aa9527fefef(n2=sklearn.preprocessing._function_transformer.C376aa9527fed09),No parameters available,No tasks available
12455,sklearn.preprocessing._function_transformer.C376aa9527fed09,No parameters available,No tasks available
12456,"sklearn.pipeline.C376aa9ed228852(n3=sklearn.pipeline.C58aaa97b6a5c1(n4=sklearn.pipeline.C376aa9ed225ba3(n5=sklearn.compose._column_transformer.C376aa9ed225624(n6=sklearn.preprocessing._function_transformer.C58aaa97b6a1d3)),n7=sklearn.pipeline.C376aa9ed227122(n8=sklearn.compose._column_transformer.C376aa9ed226d7b(n9=sklearn.preprocessing._function_transformer.C376aa9ed226ae2))),n10=fastsklearnfeature.transformations.IdentityTransformation.C376aa9ed228491,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12457,"sklearn.pipeline.C58aaa97b6a5c1(n4=sklearn.pipeline.C376aa9ed225ba3(n5=sklearn.compose._column_transformer.C376aa9ed225624(n6=sklearn.preprocessing._function_transformer.C58aaa97b6a1d3)),n7=sklearn.pipeline.C376aa9ed227122(n8=sklearn.compose._column_transformer.C376aa9ed226d7b(n9=sklearn.preprocessing._function_transformer.C376aa9ed226ae2)))",No parameters available,No tasks available
12458,sklearn.pipeline.C376aa9ed225ba3(n5=sklearn.compose._column_transformer.C376aa9ed225624(n6=sklearn.preprocessing._function_transformer.C58aaa97b6a1d3)),No parameters available,No tasks available
12459,sklearn.compose._column_transformer.C376aa9ed225624(n6=sklearn.preprocessing._function_transformer.C58aaa97b6a1d3),No parameters available,No tasks available
12460,sklearn.preprocessing._function_transformer.C58aaa97b6a1d3,No parameters available,No tasks available
12461,sklearn.pipeline.C376aa9ed227122(n8=sklearn.compose._column_transformer.C376aa9ed226d7b(n9=sklearn.preprocessing._function_transformer.C376aa9ed226ae2)),No parameters available,No tasks available
12462,sklearn.compose._column_transformer.C376aa9ed226d7b(n9=sklearn.preprocessing._function_transformer.C376aa9ed226ae2),No parameters available,No tasks available
12463,sklearn.preprocessing._function_transformer.C376aa9ed226ae2,No parameters available,No tasks available
12464,fastsklearnfeature.transformations.IdentityTransformation.C376aa9ed228491,No parameters available,No tasks available
12465,"sklearn.pipeline.C376aaed397f369(n11=sklearn.pipeline.C376aaed397ee6b(n12=sklearn.pipeline.C376aaed397e4c0(n13=sklearn.pipeline.C376aaed397de51(n14=sklearn.pipeline.C376aaed397ccbc(n15=sklearn.compose._column_transformer.C58aab1528c758(n16=sklearn.preprocessing._function_transformer.C376aaed397c68f)),n17=sklearn.pipeline.C376aaed397d93d(n18=sklearn.compose._column_transformer.C58aab1528c8b8(n19=sklearn.preprocessing._function_transformer.C376aaed397d57f))),n20=fastsklearnfeature.transformations.IdentityTransformation.C376aaed397e30c),n21=sklearn.pipeline.C376aaed397eb7a(n22=sklearn.compose._column_transformer.C376aaed397e9cd(n23=sklearn.preprocessing._function_transformer.C376aaed397e88f))),n24=fastsklearnfeature.transformations.IdentityTransformation.C376aaed397f235,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12466,"sklearn.pipeline.C376aaed397ee6b(n12=sklearn.pipeline.C376aaed397e4c0(n13=sklearn.pipeline.C376aaed397de51(n14=sklearn.pipeline.C376aaed397ccbc(n15=sklearn.compose._column_transformer.C58aab1528c758(n16=sklearn.preprocessing._function_transformer.C376aaed397c68f)),n17=sklearn.pipeline.C376aaed397d93d(n18=sklearn.compose._column_transformer.C58aab1528c8b8(n19=sklearn.preprocessing._function_transformer.C376aaed397d57f))),n20=fastsklearnfeature.transformations.IdentityTransformation.C376aaed397e30c),n21=sklearn.pipeline.C376aaed397eb7a(n22=sklearn.compose._column_transformer.C376aaed397e9cd(n23=sklearn.preprocessing._function_transformer.C376aaed397e88f)))",No parameters available,No tasks available
12467,"sklearn.pipeline.C376aaed397e4c0(n13=sklearn.pipeline.C376aaed397de51(n14=sklearn.pipeline.C376aaed397ccbc(n15=sklearn.compose._column_transformer.C58aab1528c758(n16=sklearn.preprocessing._function_transformer.C376aaed397c68f)),n17=sklearn.pipeline.C376aaed397d93d(n18=sklearn.compose._column_transformer.C58aab1528c8b8(n19=sklearn.preprocessing._function_transformer.C376aaed397d57f))),n20=fastsklearnfeature.transformations.IdentityTransformation.C376aaed397e30c)",No parameters available,No tasks available
12468,"sklearn.pipeline.C376aaed397de51(n14=sklearn.pipeline.C376aaed397ccbc(n15=sklearn.compose._column_transformer.C58aab1528c758(n16=sklearn.preprocessing._function_transformer.C376aaed397c68f)),n17=sklearn.pipeline.C376aaed397d93d(n18=sklearn.compose._column_transformer.C58aab1528c8b8(n19=sklearn.preprocessing._function_transformer.C376aaed397d57f)))",No parameters available,No tasks available
12469,sklearn.pipeline.C376aaed397ccbc(n15=sklearn.compose._column_transformer.C58aab1528c758(n16=sklearn.preprocessing._function_transformer.C376aaed397c68f)),No parameters available,No tasks available
12470,sklearn.compose._column_transformer.C58aab1528c758(n16=sklearn.preprocessing._function_transformer.C376aaed397c68f),No parameters available,No tasks available
12471,sklearn.preprocessing._function_transformer.C376aaed397c68f,No parameters available,No tasks available
12472,sklearn.pipeline.C376aaed397d93d(n18=sklearn.compose._column_transformer.C58aab1528c8b8(n19=sklearn.preprocessing._function_transformer.C376aaed397d57f)),No parameters available,No tasks available
12473,sklearn.compose._column_transformer.C58aab1528c8b8(n19=sklearn.preprocessing._function_transformer.C376aaed397d57f),No parameters available,No tasks available
12474,sklearn.preprocessing._function_transformer.C376aaed397d57f,No parameters available,No tasks available
12475,fastsklearnfeature.transformations.IdentityTransformation.C376aaed397e30c,No parameters available,No tasks available
12476,sklearn.pipeline.C376aaed397eb7a(n22=sklearn.compose._column_transformer.C376aaed397e9cd(n23=sklearn.preprocessing._function_transformer.C376aaed397e88f)),No parameters available,No tasks available
12477,sklearn.compose._column_transformer.C376aaed397e9cd(n23=sklearn.preprocessing._function_transformer.C376aaed397e88f),No parameters available,No tasks available
12478,sklearn.preprocessing._function_transformer.C376aaed397e88f,No parameters available,No tasks available
12479,fastsklearnfeature.transformations.IdentityTransformation.C376aaed397f235,No parameters available,No tasks available
12480,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,estimator=sklearn.tree.tree.DecisionTreeClassifier)",No parameters available,No tasks available
12481,sklearn.preprocessing.imputation.Imputer,No parameters available,No tasks available
12482,sklearn.tree.tree.DecisionTreeClassifier,No parameters available,No tasks available
12486,"sklearn.pipeline.C376b6422e3ae0a(n1=sklearn.compose._column_transformer.C376b6422e3ab1d(n2=sklearn.preprocessing._function_transformer.C376b6422e3a8b6),c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12487,sklearn.compose._column_transformer.C376b6422e3ab1d(n2=sklearn.preprocessing._function_transformer.C376b6422e3a8b6),No parameters available,No tasks available
12488,sklearn.preprocessing._function_transformer.C376b6422e3a8b6,No parameters available,No tasks available
12489,"sklearn.pipeline.C58abd390f6c4b(n3=sklearn.compose._column_transformer.C58abd390f6a8d(n4=sklearn.preprocessing._function_transformer.C376b643a9a2243),n5=fastsklearnfeature.transformations.OneHotTransformation.C376b643a9a3438,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
